accession_id	study_3_FT16	study_3_FT10	study_4_Diameter	study_4_CL	study_4_Length	study_4_RL	study_4_RBN	study_4_DTF2	study_4_DTF3	study_4_DTF1	study_5_rFitness.mhi	study_5_rFitness.mhp	study_5_rSeeds.tli	study_5_rSeeds.tlp	study_5_rFitness.tlp	study_5_rFitness.tli	study_5_rSeeds.mhi	study_5_rFitness.mli	study_5_rSeeds.mli	study_5_rSeeds.thi	study_5_rFitness.thi	study_5_rFitness.thp	study_5_rSeeds.thp	study_5_rSeeds.mhp	study_5_rSeeds.mlp
6974	1.95948855682975	1.40778268501335	0.207894452455932	1.85283573859037	0.90854808120744	NA	0.325139452543479	1.7709513740147	1.92907781269975	1.74197613865597	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6975	-1.03886310458743	-0.908301119410358	0.310512029164326	-0.67160059554011	0.430626898759145	-1.00416009679759	0.940107857360472	-1.05825067959951	-1.06907164389687	-1.02333882536968	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6976	-0.183564072965225	-0.685064126212893	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6979	-1.47131767113799	-1.60591672315244	NA	-1.22039110295978	NA	-1.76081471519263	NA	-1.52659831685321	-1.50149704629061	-1.52090414761651	0.712256064950017	0.437686294318073	0.194110182424029	-0.52320759588762	2.66745770911736	-0.616332046866575	0.347320907353853	-0.1753735149875	0.388976592942084	0.945211309186504	0.604484070278394	-0.604484978724768	-0.512804171203226	-0.0981425872689545	NA
6981	-1.20223482972875	-1.18734736090719	0.669673552261498	-1.00087489999191	0.848807933401403	-1.64212379466007	0.694120495359879	-1.2207386353814	-1.23243235146784	-1.24341579482501	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6982	-1.16379442381315	-0.280447076042486	1.02883507535867	-1.54966540741158	-0.0871210484949084	-1.36023285839526	-0.658809995089913	-1.04869256455351	-1.19399453792173	-1.1190244642633	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6984	-1.01964290162963	-0.796682622811625	0.515747185659643	-0.836237747766011	0.0323592471171655	-0.870632811198469	1.43208258099268	-1.03913444950752	-1.04985273712381	-1.02333882536968	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6985	-0.817830770572705	-1.00596730393425	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6986	-1.17340452529205	-1.22920429713172	0.618364762368037	-1.05575395073388	-0.365908405719616	-1.06350555706387	1.06310153817628	-1.12515748492146	-1.20360399130826	-1.17643584759947	-0.672831316395801	-0.368960539172421	-0.478616354825264	-0.0417073204560216	-0.582110758978877	0.84033221701257	-1.19629239173551	-0.495270757101443	-0.0504074214824484	0.121782734624851	-2.8976657945255	-0.765002092573119	-0.827879529521326	-1.07167682451712	-0.546930380630572
6987	-1.01964290162963	-0.810634934886467	-1.63922194676633	-0.561842494056176	-0.604868996943764	-1.22670557279613	0.202145771727673	-1.11559936987547	-1.04985273712381	-1.10945590037394	-0.590874176380097	1.79765605874069	-0.217119826889571	1.10631756825753	0.422056767132416	0.694325084367414	-0.279070014788112	-0.340571555933512	-0.298139484059664	1.54970376443349	1.99492654308641	-0.296324510467459	0.09207693682862	1.54319172854473	NA
6989	-0.510307523247866	-0.294399388117328	-0.510428590659883	-0.891116798507978	-0.345995022719336	-0.455214589334527	0.0791520905428858	-0.561228697207821	-0.54055170763785	-0.506636375344126	-0.137838635955614	-1.02023371666208	-1.21589928994226	NA	0.0409433257796474	-0.697528944344175	0.172316523972148	-0.60891407424346	-0.455084120940503	-2.06627433380874	-1.41714358823638	0.130989908688009	-0.506715913715293	-0.777637108496019	0.0432943344205854
6990	-0.539137827684569	-0.252542451892803	1.74715811847448	0.0967061148474272	0.948374846013197	-0.0397963674705857	0.817114176175685	-0.561228697207821	-0.569380067797433	-0.602322014237747	-1.46518716811613	-0.931737496601072	0.278874866224528	1.1545261271257	-1.21807198771581	0.82539316906273	-1.55349395600107	-0.966338196519854	NA	-0.563914303672764	-0.616108600612251	-0.599579893867012	1.65493158085757	-0.635230136530163	-0.907103811089095
6992	-0.769780263178198	-0.866444183185833	-1.63922194676633	-0.836237747766011	-0.525215466137447	-0.885469176265038	-0.41282263308932	-0.819297803449658	-0.800006949074096	-0.860673239250524	0.665876164605739	2.13915155553708	1.59040677649008	0.367219717142901	3.89172004347522	1.78178622978813	0.295632736705517	0.563564744104075	0.0404744204987043	0.06798403203045	-0.105024251990194	0.0265484512825349	0.725836855643565	1.95533933740838	NA
6994	0.220060189148626	-0.252542451892803	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6997	-0.70250955282589	-0.14092395529407	-0.920898903650514	-0.397205341830275	-0.246428110107542	-0.010123637337447	-0.0438415902729202	-0.80018157335767	-0.732740775368402	-0.822398983693076	-0.00727778657269115	-0.473915088552462	-1.48676330940785	-0.0235554819922319	1.7111847707717	-1.61271960040435	0.342070943013728	-0.616124401956762	-0.673671434736406	1.05814051474221	-0.139438746104127	-0.847210483440626	-0.989244493150164	-0.418443125675944	NA
7000	-0.7793903646571	-0.308351700192169	-0.920898903650514	0.535738520783163	-0.923483117779426	-0.351360033868542	-1.02779103790631	-0.886204608771616	-0.809616402460623	-0.889378930918611	-0.179449996311235	-1.06768465340055	0.741133793113647	2.53634037856798	-0.391067198619012	-0.416882234248177	0.118213680506158	-0.906417864483438	-0.987631071934459	0.318206197204867	0.832874133095257	-0.509261705276847	-0.325892597654085	0.206971105726837	NA
7002	-0.587188335079076	-0.182780891518595	0.515747185659643	-0.616721544798143	0.550107194371218	0.375621854393356	-0.781803675905719	-0.589903042345803	-0.617427334730071	-0.554479194790937	-2.52426948953091	-0.115437289186271	0.486783599884825	-0.062627971878535	2.39350610234568	0.233691688732008	-1.77856925167272	1.06499002923022	-0.0436108346967458	-1.39173667116216	-1.28565784406598	0.192315227804853	-0.592553615096944	-0.765702075641779	-0.548237445144843
7003	-0.894711582403914	-0.657159502063209	0.669673552261498	-0.70818662944126	0.629760725177535	-0.648087335199929	0.694120495359879	-0.933995184001586	-0.924929843098955	-0.994633133701594	-0.815626083883507	0.200388441943716	-0.953668397749901	2.60584141593197	-0.406006687908172	-0.0733999293002231	-1.35543029295813	-0.966338196519854	NA	0.460370013367633	0.96702121397696	-1.6659811374207	1.84961106659232	-0.384535063954556	NA
7008	0.796666277882699	0.668310145046743	-0.253884647349633	0.755254723751031	-0.943396500779706	0.909730996789852	-0.0438415902729202	0.222536736563683	0.766333952929909	0.230143044136757	-0.569517215597802	-0.963735133574096	0.143045043388159	0.182281093123138	0.614290998497395	0.0456963570287027	-1.08115378953521	-0.878523583812732	-0.911600693168693	-0.593376756119689	-0.0273039108160891	-0.0145516053306288	0.645162498680782	-0.962416368291793	NA
7010	-0.769780263178198	-0.364160948491536	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7013	-1.36560655487007	-1.14549042468267	0.105276875747538	-1.11063300147585	1.30681573284942	-1.50859650906095	0.0791520905428858	-1.29720355574936	-1.39579305903881	-1.3965128170548	0.36885458710141	-0.777010889573558	-1.72615411491323	0.0703800391521491	-0.312364934780615	-1.31647797276471	-0.0353835317007241	-0.966338196519854	NA	-0.704429154947569	-1.32742225868747	-1.13023304076788	0.0925212623942042	-1.56414883992178	NA
7014	-0.0105822463450029	-0.113019331144387	-0.407811013951488	0.24305025089106	1.50594955926781	1.07787646734649	0.694120495359879	0.174746161333714	-0.0408601315384124	0.18548974585882	1.15874867930135	0.272286527756898	2.07985127019079	-1.22950870408455	0.507770677223028	1.10496225515159	0.844915456365721	-0.401422441870389	-0.601036008115116	-0.734681430997067	-0.160640296796991	-1.14971224585675	0.0351683417836265	1.30226975289895	NA
7025	-0.830644239083105	-0.671111814138051	-0.099958280747778	-0.452084392572242	-0.166774579301225	-0.128814557870002	-0.781803675905719	-0.714158537943725	-0.860866820393978	-0.717144780910093	1.02682341154919	1.50442959721878	-0.518706574492784	-1.11947504908063	-0.852167215168095	-0.316224681201055	1.68660302438365	-0.38576956662172	-0.359736732416528	1.73519504532547	1.24342913404288	0.48062349306902	1.61713032923803	1.18929955704367	NA
7026	-1.10613381493974	-0.810634934886467	0.207894452455932	-1.00087489999191	0.311146603147071	-1.01899646186416	0.940107857360472	-1.08692502473749	-1.13633781760256	-1.13816159204203	-0.464077495236145	-0.899972932010184	-0.22417513399307	0.525173963213229	-0.708101377868003	-1.38254400203955	-0.963646294223031	-0.966338196519854	NA	0.308581708694526	0.823792374819582	1.94449394968988	0.766560240384207	-0.866223891175287	NA
7028	-1.30794594599667	-1.45244129032918	-1.53660437005794	-1.16551205221781	-0.166774579301225	-1.34539649332869	0.448133133359285	-1.34499413097933	-1.33813633871964	-1.44754515767049	0.745392214984608	-0.114844922024228	2.45817898387515	0.760663539360513	1.37396107059324	0.209168147016673	1.32068789741343	1.21342415656354	0.829478118389036	0.775102712703631	1.2640058757976	0.31811037278526	1.2981370581021	0.67930283573668	0.42924861773168
7031	-1.03886310458743	-0.294399388117328	-0.920898903650514	-0.67160059554011	0.151839542729239	-1.30088739812898	0.0791520905428858	-1.09648313978348	-1.06907164389687	-1.08075020870585	-1.3979729008865	1.27470245660945	-0.597875566889235	0.442129133605399	0.19049476892172	-0.905097294536105	-0.389451477721063	-0.668379108461243	-0.802895462826514	-1.2964062693974	-0.690689014502633	-0.309658653491317	0.0659036462380102	0.912044097205748	NA
7033	0.0662985654862068	-0.266494763967644	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7036	-0.913931785361717	-0.880396495260675	-0.253884647349633	-0.506963443314209	0.868721316401683	-0.989323731731023	0.571126814544073	-0.953111414093574	-0.94414874987201	-0.994633133701594	-0.468087967782195	-0.105725594413345	-0.98069829989138	0.390123232946267	-0.213011216244481	-1.52046163485396	-0.968115774747081	-0.966338196519854	NA	0.208784247355459	0.0088560698992836	-0.617814560085067	-0.967010794495297	0.331987873844678	1.26796677222078
7058	-0.318105493669842	0.20788384657697	-0.818281323863593	-0.287447240346341	-0.0472942836891512	-0.455214589334527	0.0791520905428858	-0.427415086563906	-0.348362639907297	-0.39181360867178	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7061	-0.394986305501051	0.20788384657697	-1.1261340570673	-0.452084392572242	0.868721316401683	-0.366196398935111	1.18609521899208	-0.446531316655894	-0.425238266999518	-0.410950736450505	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7062	-1.38482675782788	-1.18734736090719	0.207894452455932	-1.43990730592765	0.430626898759145	-1.50859650906095	0.940107857360472	-1.3832265911633	-1.41501196581186	-1.37737568927608	0.389973331231996	0.728621124830698	-1.21171929463982	0.785135374265784	0.752280314411916	-1.12891033188489	1.03265885645376	-0.966338196519854	NA	-0.311266441234016	0.238897969915162	-0.248857169606934	0.185249488336446	0.252983837295896	-0.585968400508944
7063	-0.894711582403914	-0.629254877913526	-0.715663747155199	0.0235340479231919	0.271319838341313	-0.58379642010928	-0.535816313905126	-0.984971797452779	-0.924929843098955	-0.962737920864634	-0.854233610046816	0.654263390359676	-2.03377050410651	0.360820619061893	1.05434858924676	-1.71244151257657	-0.119815194812901	0.840032275326788	-0.271747346653455	-0.218723102910469	0.326222712961921	1.01137936280865	0.565006359352594	0.16324221149288	NA
7064	-0.292478556264637	-0.847841100421238	0.0539680858540772	-1.11063300147585	0.90854808120744	0.0887854633041666	0.694120495359879	-0.385996588158707	-0.322737430748431	-0.401382172561143	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7067	-1.23106513416546	-1.38267972995497	-1.63922194676633	-0.781358697024044	-0.286254874913299	-1.30088739812898	0.694120495359879	-1.2302967504274	-1.26126071162742	-1.28169005038246	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7068	-0.70250955282589	-1.10363348845814	-0.202575857456172	-0.287447240346341	-1.08279017939206	-0.17332365306971	-0.289828952273513	-0.685484192805743	-0.732740775368402	-0.726713344799455	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7071	-1.12535401789754	-1.07572886430846	0.977526285465208	-1.33014920444371	0.988201612013757	-0.915141906398177	1.30908890017687	-1.09648313978348	-1.15555672437562	-1.09988733648458	0.435808366577389	-1.10724788971687	-0.1366807674766	4.56110088643867	1.21685852234803	-0.527057476499011	0.0392332345527172	2.56557298382454	2.28718774122618	0.134484082927069	0.659512256075053	-0.0582921874756297	0.559305112660065	1.1724397683905	NA
7072	-0.471867117332261	-0.740873374512259	-0.407811013951488	-0.67160059554011	2.10335103732818	0.434967314659633	-0.535816313905126	-0.475205661793876	-0.502113894091739	-0.449224992007953	-0.314767477425916	-0.846861341275544	-0.238594427714976	-0.64752516073183	3.94185323157046	0.448045092415035	0.0901791513632847	0.165579100759343	-0.269461099033357	-0.0236535641502547	-0.17914146535066	0.0450808437557157	0.762213663959091	-0.498648522172079	NA
7075	NA	0.696214769196426	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7077	-1.15098095530275	-1.61986903522728	NA	-1.0740469675747	0.669587489983292	-1.19703284266299	1.43208258099268	-1.21436655855663	-1.18118193353448	-1.2178996243258	0.874161082051958	2.07340586020875	0.254108428347321	-0.6715224731761	1.72406808979651	0.807333029540236	0.527756265416388	-0.199701009541883	-0.553926839357017	1.50333675453478	1.95117420332743	0.730911813122848	-0.143121740443939	1.8759914934967	2.15340305953853
7081	-1.22145503268656	-1.39663204202981	NA	NA	NA	NA	NA	NA	NA	NA	1.4139980448329	-0.453467722766266	0.879297070789885	1.80937062709079	-0.638819420144687	0.448362690357973	1.12937860878624	-0.510740640163532	-0.796152234817148	1.20107876486103	-0.0430974256299036	1.43401755596314	0.16535880611707	1.4424585271431	-0.63662904659825
7092	-0.769780263178198	-0.866444183185833	-0.202575857456172	-0.67160059554011	0.0721860119229227	0.49431277492591	0.202145771727673	-0.685484192805743	-0.800006949074096	-0.669301961463282	0.721909158136666	0.935712968251736	-0.144240830396385	-1.36352931090432	0.309757880561296	-0.739697920655721	0.358078813832162	-0.550919897943763	-0.180419487400696	-0.259914512469621	-0.370231176410481	0.91316488419261	-0.448063040930916	0.502920974273361	NA
7094	-1.19262472824985	-0.908301119410358	-0.305193437243094	-1.11063300147585	-1.36157753542196	-1.55310560426066	0.817114176175685	-1.2207386353814	-1.22282289808131	-1.21471010315692	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7096	-1.30794594599667	-1.00596730393425	0.669673552261498	-1.11063300147585	0.490367046565181	-1.47892377892781	-0.22833211168112	-1.27808732565737	-1.33813633871964	-1.37737568927608	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7098	-1.10613381493974	-1.39663204202981	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7102	-0.125903464091817	0.20788384657697	0.00265929596061645	0.425980419299229	-0.405735170525373	0.998749187189268	-0.781803675905719	-0.322275821057972	-0.156173572176744	-0.267422278110073	-0.355451333100356	-0.0806781411511166	-1.38111219982784	-0.592885305666926	-0.588748847526493	-0.78788615155446	-0.84258765405295	-0.681444065796603	-0.707225019111077	-0.443437800535784	-0.518666252646923	0.218975908279686	-0.377186643207875	-0.723751595759487	NA
7103	-1.44248736670128	-1.18734736090719	NA	-1.49478635666961	NA	-1.67179652479321	NA	-1.42145905134728	-1.47266868613103	-1.46349276428034	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7106	-1.14457422085535	-0.392065572641219	-0.407811013951488	-1.11063300147585	0.749241020789609	-1.34539649332869	-0.289828952273513	-1.11559936987547	-1.17477563114867	-1.16686728371011	-0.0719369256490772	0.190284708458801	-1.93097432996084	0.214868917452911	-0.608752250833422	-1.39115729830686	0.258001525557512	-0.966338196519854	NA	0.0801684671472027	0.608259547557444	0.575359371387546	0.147466047316661	0.778552822567581	NA
7107	-0.904321683882815	-0.908301119410358	NA	-0.616721544798143	-0.166774579301225	-0.796450985865622	-1.15078471872212	-0.905320838863604	-0.934539296485483	-0.918084622586697	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7109	-1.09652371346084	-1.27106123335624	0.669673552261498	-1.16551205221781	-0.0472942836891512	-1.06350555706387	-0.166835271088726	-1.04869256455351	-1.12672836421604	-1.15729871982075	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7111	NA	0.138122286202762	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7117	-1.45209746818018	-1.4245366661795	0.823599918863353	-1.43990730592765	1.14750867243159	-1.68663288985978	0.694120495359879	-1.45969151153125	-1.48227813951756	-1.4730613281697	0.640163713788127	0.89442485785391	-0.0537092290814855	0.106798513065867	1.53642934317844	-0.0619112561786948	0.266977450448057	-0.580756363654818	-0.250125874842855	0.681071977642066	1.17527761444943	0.399009322586556	-0.112149049648406	0.45309075252811	1.1869105109676
7119	-1.27911564155996	-1.00596730393425	-1.02351648035891	-0.726479646282077	-0.764176057361595	-1.31572376319555	0.140648931135279	-1.26852921061137	-1.30930797856006	-1.2721214864931	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7120	-1.21184493120765	-1.17339504883235	0.00265929596061645	-0.945995849249945	0.988201612013757	-1.33056012826212	0.694120495359879	-1.23985486547339	-1.24204180485437	-1.28169005038246	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7123	-1.27911564155996	-0.712968750362576	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7125	-1.21184493120765	-0.796682622811625	-0.715663747155199	-0.945995849249945	-0.365908405719616	-1.07834192213044	-0.535816313905126	-1.13471559996746	-1.24204180485437	-1.21471010315692	0.222787006488164	-0.552987219955124	1.01359984741279	0.629442595837895	-0.341225937073182	0.521814722944793	-0.19816882503469	0.156676500212962	-0.276394093390861	0.352052390204346	0.124732469933055	-0.572381407540016	-0.449788809521184	-1.29377684499606	NA
7126	0.88315719119281	0.668310145046743	-1.33136921356262	1.57844048488053	1.38646926365574	0.741585526233217	-0.781803675905719	0.509280187943502	0.852819033408658	0.450220013592086	-1.24211414883024	-2.39229274441799	0.338403364186256	0.203638616618413	0.935289340762754	-0.563721431773423	0.43836911395958	0.445377350611952	-0.326412353885542	-0.811157710981748	-1.9826349992044	-0.337940681928533	0.0103895050505914	-0.345136293446834	-0.327843795867292
7127	-1.10613381493974	-1.32687048165561	-0.407811013951488	-1.16551205221781	-0.286254874913299	-0.915141906398177	0.878611016768078	-1.05825067959951	-1.13633781760256	-1.08075020870585	0.570307449087799	-1.67596462604107	0.89756861448306	0.38595403350034	0.609674353181724	1.27655596981808	0.189126000054916	0.614573211918214	0.695773523950552	-0.139293635629055	-0.946517215907795	-0.119976374260828	0.438226636917356	-1.42470252456456	-0.785045495662378
7130	0.152789478796318	0.454374693234365	-0.561737380553343	0.919891875976931	0.13192615972896	0.924567361856421	-0.41282263308932	0.00270009050582241	0.122500576032557	-0.0664824364334683	0.208540322520378	0.0892288156298238	-0.318904593592689	-0.175642621928754	0.749092100558534	0.389481450810408	1.04103753668661	-0.410971407057913	-0.394082580772422	-1.24748895905895	-0.644530189704885	-0.123860265344241	-0.881895581032383	-0.518692540893358	-0.682365533828574
7133	-1.07730351050304	-0.419970196790902	0.207894452455932	-0.945995849249945	0.90854808120744	-1.36023285839526	0.0791520905428858	-1.16338994510544	-1.10750945744298	-1.29125861427182	0.539761254779713	0.827954979287826	NA	1.39178159079936	0.319635597073476	-1.99624530373175	0.155083729489915	-0.545284536385856	-0.65910366771509	-1.19510527095934	-1.12662082159553	0.508005806876678	0.0483109697877565	0.372868905333338	NA
7138	-0.22200447888083	0.110217662053079	1.43930538527077	-0.781358697024044	1.02802837681951	0.167912743461385	1.06310153817628	-0.111997290046105	-0.25226810604202	-0.152599511437727	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7143	-1.14457422085535	-0.0293054586953372	-0.202575857456172	-0.891116798507978	0.350973367952828	-1.31572376319555	-0.289828952273513	-1.19206429024342	-1.17477563114867	-1.28169005038246	0.95775376148267	0.867467176532165	-0.0962793549097315	-0.225706161426963	2.88641815977491	-0.0851934398755373	0.62091628723414	-0.367377105558752	0.248388172418532	1.74649639342218	2.18062187142112	-0.189179064681014	0.302390270270627	0.42055578870468	NA
7147	-0.830644239083105	-0.503684069239952	-0.613046170446804	-0.415498358671092	-0.326081639719056	-0.623360059891161	0.202145771727673	-0.921251030734368	-0.860866820393978	-0.97549600592287	0.461500014434319	-0.0740047538000518	1.06158135098289	-0.117229031927477	0.281351692411374	1.39615705647005	0.0678653431991336	0.750360488615735	0.520167882067523	0.258121150518676	0.0487601472427339	-1.21382893903475	-2.01992344105525	-0.715697550942385	NA
7148	-0.318105493669842	-0.545541005464477	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7158	-1.01964290162963	-1.12688734191807	-0.305193437243094	-0.726479646282077	0.191666307534997	-0.544232779733943	0.571126814544073	-1.02957633446153	-1.04985273712381	-1.02333882536968	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7160	-0.298885290712039	-0.629254877913526	0.207894452455932	-0.506963443314209	1.06785514162527	0.153076378394816	0.325139452543479	-0.370066396287942	-0.329143733134242	-0.286559405888797	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7161	-1.34318298488077	-1.24315660920656	0.207894452455932	-1.22039110295978	0.749241020789609	-1.5728874241516	0.817114176175685	-1.30357563257413	-1.37337100126504	-1.35823856149735	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7162	-1.21184493120765	-1.03387192808393	-0.869590113757054	-0.726479646282077	0.90854808120744	-1.46408741386124	0.878611016768078	-1.25897109556538	-1.24204180485437	-1.22427866704629	1.22935428845293	-0.356696931522402	0.90590879602799	-0.588805489850398	1.74888456076294	0.46291701065697	0.923602017535867	-0.309730106677042	-0.383942921752497	1.06519735411006	0.562161038591662	-0.67339289999033	-0.648061951098345	0.963614564214229	NA
7163	-1.16379442381315	-0.950158055634883	-0.202575857456172	-1.22039110295978	0.430626898759145	-1.34539649332869	0.325139452543479	-1.20162240528942	-1.19399453792173	-1.30082717816118	-0.229709241005731	-0.342234301365642	-0.979440882379698	NA	0.00368734565666381	-0.568206597095726	-0.702454138215114	-0.749492673107676	-0.728776791020086	0.170886823750353	-0.737453551105482	-0.715918581476375	-0.731534629331031	0.313390782288204	NA
7164	-0.577578233600174	-0.768777998661942	-0.561737380553343	-0.781358697024044	0.430626898759145	-0.0843054626702937	0.202145771727673	-0.494321891885864	-0.607817881343543	-0.458793555897315	1.74004485664087	1.55802880785054	-0.0788187008483645	-0.509873993554868	-1.21807198771581	1.20475692225908	1.49274210575499	1.62466499493087	0.0597090070471026	0.534704715803252	1.0371641238438	-0.490079008319322	-0.288239322875833	1.25398792639087	1.37342058766969
7165	-1.18301462677095	-0.671111814138051	0.00265929596061645	-0.891116798507978	1.7050833856862	-1.2415419378627	0.448133133359285	-1.21118052033541	-1.21321344469478	-1.20514153926756	0.351915791390743	1.39377939170829	0.461137574397927	-0.739077702389577	0.0640467591013187	0.219665525418163	-0.0542610000451549	-0.0481718789002809	0.100351852245661	-0.247510616777231	0.299058549102909	0.333739536630553	0.345102126334826	1.05575690074417	-1.08925510904999
7166	-0.904321683882815	-0.908301119410358	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7169	0.152789478796318	-0.0572100828450204	-0.202575857456172	2.01747289081627	-1.12261694419782	0.568494600258757	-0.535816313905126	0.126955586103744	0.122500576032557	0.038771766349515	-1.20473783082714	-1.73340991783401	-0.665559846560519	0.142427565199272	-0.295700968024461	-0.396540751854319	-1.21485931148374	1.94147632616746	1.67966041788695	0.183902680277999	-0.0112683420012538	0.101850923166284	-0.54961309733216	-0.338977980021947	NA
7177	-1.11574391641864	-0.992014991859408	-1.1261340570673	-1.05575395073388	-0.843829588167911	-1.44925104879467	0.448133133359285	-1.11559936987547	-1.14594727098909	-1.17643584759947	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7181	0.873547089713908	0.738071705420951	0.669673552261498	0.682082656826795	0.0124458641168858	0.504203685168108	0.694120495359879	0.0218163205978103	0.84320958002213	0.0196346385707908	-0.448932201496042	0.219366806468941	-0.0547973952848778	NA	0.562865874523767	0.25978343212821	-0.946767588761178	-0.797959172775926	-0.757572816048587	-0.518471289590502	0.0433775727675366	-0.139894773180841	0.399129272736672	-0.361630260581488	NA
7186	-0.94276208979842	-0.475779445090269	-0.407811013951488	-0.232568189604375	0.550107194371218	-0.677760065333067	-0.0438415902729202	-1.04869256455351	-0.972977110031593	-1.03290738925904	-0.676554312287289	-0.0300679017758331	NA	0.75144768502065	-1.21807198771581	-1.99624530373175	-1.20044148756658	-0.0441530998965896	-0.432792263953666	1.23252537620415	1.69563410075289	0.0152992825350516	-0.677030768761438	0.815724920133165	-0.337237488417309
7192	-1.24067523564436	-0.824587246961309	0.669673552261498	-0.726479646282077	0.430626898759145	-1.40474195359496	2.72351623085008	-1.30676167079535	-1.27087016501395	-1.33910143371863	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7199	-1.43287726522238	-0.950158055634883	1.54192296197917	-1.60454445815355	2.54144545497072	-1.64212379466007	1.18609521899208	-1.37366847611731	-1.4630592327445	-1.43478707261225	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7202	-1.28872574303886	-1.14549042468267	-0.561737380553343	-1.43990730592765	1.02802837681951	-1.59761469946037	0.571126814544073	-1.31631978584134	-1.31891743194659	-1.40608138094417	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7203	-1.14457422085535	-0.908301119410358	-1.33136921356262	-0.726479646282077	0.749241020789609	-0.929978271464746	0.571126814544073	-1.15383183005945	-1.17477563114867	-1.1955729753782	0.482728126503267	2.28974580799832	-0.403963989671698	-0.498770680865523	1.02858740284486	0.327454582129289	0.979173646618432	0.290175663476228	-0.172430211216619	1.37706076106163	1.83201901997786	1.28818143800667	1.1968525949832	2.13709007763909	NA
7206	-1.30794594599667	-1.03387192808393	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
